Cuquío,El Salto,Guadalajara,Ixtlahuacán de los Membrillos,Ixtlahuacán del Río,Juanacatlán,San Cristóbal de la Barranca,Tlaquepaque,Tlajomulco de Zúñiga,Tonalá,Zapopan,Zapotlanejo
0.0,0.3809690989255263,0.9157407839186804,0.5011583743169259,0.0,1.468965364964149,0.0,0.8431844473133792,0.8482730992373211,3.144599064150091,1.0447288809232418,1.2966989399283126
0.0,0.3828046671649923,0.8953808470380058,0.0,0.0,0.0,0.0,0.4635546418178441,0.0,0.6300487156437486,0.7845326859404916,0.0
0.0,0.0,1.8601665291498408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824922167331072,0.0
0.0,0.2405940350400829,1.320521364008187,0.0,2.008475816214454,0.0,0.0,0.3199719189758778,0.3517893011668428,0.6331291483165279,1.3610460194751517,0.4506151573942548
0.0,0.0,2.0841912196824484,0.0,0.0,0.0,0.0,0.5058735409152605,0.0,0.0,0.696434807318887,0.0
3.8674429393730585,0.0,1.285091427501279,0.3287646177471051,0.0,1.204568908367597,0.0,0.6527015959958016,0.0,0.0,0.6922055140169592,0.0
0.0,0.0,1.9943505650756577,0.0,0.0,0.0,0.0,0.0,0.3475946176695201,1.1779067151717328,0.4495345471602842,0.0
4.769486613405705,0.0,0.7105048998110576,1.3379710946037875,2.6718970305604204,0.0,0.0,0.7465458250868164,0.7753252250173257,1.7480316406097138,0.8023800653372696,1.598555204561706
0.0,0.0,0.7682270698772047,0.0,0.0,0.0,0.0,0.0,0.0,6.182665612282681,0.5311738742520542,0.0
0.0,0.0,1.5294702573009802,0.0,0.0,0.0,0.0,0.0,0.0,0.7541095901364004,1.3207329234461629,0.0
0.0,0.0,1.0988782123585046,1.2507990388286454,0.0,0.0,0.0,0.3787979669792364,0.0969679460273522,4.621682101055617,1.179147263740495,0.0
0.0,0.6816621980522757,0.6876039076998153,1.636111643440441,0.0,0.0,0.0,0.8203077127502661,0.711709006345226,1.8526243908579647,0.4282303839625876,1.3438987362822317
2.330708220577918,0.9963660541321216,0.92779421765182,1.273689412408897,2.1761295216978462,1.4933448015113953,0.0,1.100235861427069,0.7363022305562412,1.8044284333372531,0.6532371017665984,0.7439686127598223
0.0,0.0,1.3671516276715212,0.0,3.2215780496228508,0.0,0.0,0.2312364966760714,0.4331260811741032,0.0,0.9414402792297748,0.9637104834549316
2.319226899294283,0.3199180843417119,0.8542208107480884,1.182920741639527,3.2481145077558984,0.0,0.0,0.8080333317475116,0.5145708417838011,0.0,1.0603584738195864,1.2145608279430289
0.0,0.3672766704652792,0.7918968065565355,0.7851126032867647,2.8743944793497667,0.0,0.0,0.7044955797412735,0.3246170559354884,1.5864028783997488,1.2535663574378926,0.0
0.0,0.0,0.9919652677488798,1.5635766814149366,2.0035567596284576,0.0,0.0,1.5784034838263077,1.2031807431190746,2.4760244581246904,0.6953548899299619,0.2140531112957626
0.0,0.0,0.6598639014549683,0.0,0.0,0.0,0.0,4.079474465542796,0.0,0.0,1.6878479540466855,0.0
0.0,0.0,1.235793172565769,0.0,0.0,0.0,0.0,0.3244900147241488,0.0,0.0,1.3103920768798756,0.0
0.0,0.0,1.0568621948977417,0.0,0.0,0.0,0.0,0.0,0.3511930959723671,0.3518247334040228,2.2972111059956606,0.0
0.0,0.0,1.1886168856739046,0.0,0.0,0.0,0.0,0.0,0.515007535567493,1.367092956975846,1.0801800142825702,0.8418839920187629
0.0,0.2672771613337643,1.3391469793207151,0.7617968861385874,0.0,0.0,0.0,1.2975476808000437,0.3615074738346084,0.9009333496933386,0.7831237272851825,0.7281319496764518
0.0,0.6767939382928586,1.4811304893711137,0.0,0.0,0.0,0.0,1.2729771993558865,0.1481216363357834,4.301928270280328,0.2788075258103979,11.51692334214458
0.0,0.2678007529568241,1.3914574529384676,0.0,0.0,0.0,0.0,1.180684778827605,1.262375373377559,0.4678907229709939,0.6837969398883663,0.6366098087796201
0.0,0.2914979079910375,0.0,0.0,0.0,0.0,0.0,0.2087455086780231,0.4294001421486509,0.6979206410566237,1.701183452880173,2.001832855558996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.423480801274997,0.0
0.0,0.8821856864872478,0.5282844354506028,0.0,7.94763415942245,0.0,0.0,1.2780888298354556,1.286594802432264,1.6622072072663026,0.8348651811008017,0.0
0.0,0.3394609137507365,0.0,0.0,7.013692643582987,0.0,0.0,0.0,0.0,2.5107581596140216,0.3872549310711295,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9482715595266078,0.0,0.0,0.0,0.0,1.830772663073648,0.0,5.166593329422014,0.993627128522749,0.0
0.0,0.4162052518481253,0.6736952323825746,0.0,16.612338025806654,0.0,0.0,1.4609776615318222,0.4598281567566903,2.1815313143231587,0.8614072916096505,1.6077645680913877
0.0,0.0,0.2320575562801486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507049104767239,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294310766551901,0.0,0.0,0.0,0.0
0.0,0.0,0.1697914118237211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9404840636152386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3156886828802993,0.0
0.0,0.0,1.36967485728446,0.0,0.0,0.0,0.0,2.522304472661742,0.0,0.0,1.6783508832710432,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1059212480044804,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5805288567857735,0.0,0.0,0.0,0.0,1.6447143520032768,0.0,0.0,1.839722652062772,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3500548124104356,0.0,0.0,0.0,0.0,3.1983975289341897,0.0,0.0,1.075206270988203,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7087788997248443,0.0,0.0,0.0,0.0,4.894654868442678,0.0,0.0,0.1832387922915241,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.662194545535446,0.8086072274710837,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.352361788734496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.670666668221994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6477264750864807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.140427947463823,0.0,0.0,0.0,0.0,1.141379465756638,0.3146554768429821,0.0,0.435138697485785,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.8958801587255,0.3109362610996498,0.0,0.0,0.0,0.0,0.0,6.338554283907608,0.0,0.9920292290933368,0.0
0.0,2.293746311447625,0.8968523375634821,0.0,0.0,0.0,0.0,0.0,1.7404654052039916,0.0,0.3752964913374594,0.0
0.0,0.0,0.7335214499300619,0.0,0.0,0.0,0.0,6.035514273869167,0.0,0.0,0.2225645633823977,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.6627674397554608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15658854163009,0.0
0.0,0.0,2.0878482877441957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0771025783444437,0.0
0.0,0.0,1.4358292211396957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1290596664191796,0.0,0.0,0.0,0.0,0.0,2.001324620080932,0.0,0.0,0.0
0.0,0.0,0.3978850825444797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6972584996519174,7.265926360973346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.4019868470364387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5204790982604022,0.0
0.0,0.0,1.823117413161314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5744907116563678,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0589405146019604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.7797472084956862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.4944442208742403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9469537544250064,0.0,0.0,0.0,0.0,0.0,1.1957285137651672,1.874636516387495,1.7296058177608828,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7565121702779042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.4681623777889157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.4471524116815684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0950033727044633,0.9404817110111616,0.0,0.0,0.0,0.0,0.1399539541766763,0.2015246878307581,0.0,2.113395680118072,0.0
0.0,0.0,2.650317998918552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.614202723420501,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.795092012980366,0.0,0.0,0.0,0.0,0.0,0.0,1.3091030395494967,0.3274974055777023,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0880140031412697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2903174232044354,0.0
0.0,0.0,0.8708856042753367,0.0,0.0,0.0,0.0,1.4473826315362563,1.8312731034355043,2.3151119874388315,1.0421110592606015,0.0
0.0,0.0,1.6022471653145465,0.0,0.0,0.0,0.0,0.5158754018072966,0.6670981295304008,0.0,0.6882392607850446,0.0
0.0,0.0,0.5277304400191399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.603739703849171,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0589405146019604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.3089759709908253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8206913575761356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6117881029203921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6460759348772155,0.7271002259255108,0.0,0.0,0.0,0.0,1.383314057190841,1.170798163145068,2.4989740392804567,0.8247270788160382,0.0
0.0,0.0,1.5690938390963425,0.0,0.0,0.0,0.0,0.0,0.3735805957484406,0.6923253523434895,1.4879920981921615,0.0
0.0,0.0,0.4040110113625231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.488580776637813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0241386744922865,0.0,0.0,0.0,0.0,0.0,2.223380550027063,0.0,1.281135225343611,0.0
0.0,0.0,0.9905522032886452,0.0,0.0,0.0,0.0,0.121658272012546,0.3680551235861927,0.373106577318795,1.6101555690146452,0.0
0.0,0.0,0.9784538813341822,0.0,0.0,0.0,0.0,0.1673344420036603,0.779609791246419,0.1608844782663863,1.0942522629331026,0.0
0.0,0.0,1.2653186776818344,0.0,0.0,0.0,0.0,2.0568792425872537,0.2498170881484108,1.1016190467850775,0.7854351424174832,0.0
0.0,0.2022922660525605,0.8967797687921985,0.0,0.0,0.0,0.0,0.0,3.0858827718978,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0196468382006536,0.0,0.0,0.0,0.0,0.0,3.00421062414371,0.0,0.0,0.0
0.0,0.0,0.9999117381064472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3759116807238696,0.0
0.0,0.3022834586051108,0.7415613368732025,0.0,0.0,0.0,0.0,0.0,0.6055918649459652,0.9858567072632982,1.245266814884386,0.0
0.0,0.0,1.1108783974080805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.3967237821390084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7415613368732026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5956539696129638,1.4933075391172297,0.0,0.0,0.0,0.0,1.6452862276472278,0.0,0.0,1.3886983172813616,0.0
0.0,0.0,1.2706368291423529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0756955279054038,1.6500718381307178,0.0,0.0,0.0,0.0,0.1370651817391381,0.2021969539179534,0.2292371242533573,0.5301114388800143,0.5103800182561784
0.0,0.0,1.8205417755915532,0.0,0.0,0.0,0.0,0.3356994392265383,0.0,0.362025647316361,0.4716269789116642,0.0
0.0,0.0,1.720204195270279,0.0,0.0,0.0,0.0,0.2319530975839915,0.0,1.089910154685374,0.5246123146289406,0.0
0.0,0.0,1.5541954591954248,0.3822425412293951,1.1545357604607185,0.0,0.0,0.0,0.0,0.1269189375489864,0.9429197381890116,0.4866585167125236
0.0,0.0,1.583861091486648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1787195823695567,0.0
0.0,0.0,1.2569731568700315,0.0,0.0,0.0,0.0,0.5660180352818716,0.2162599129557559,0.0,1.5003192482998184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.5907992610716413,0.0,0.0,0.0,0.0,1.3656462329990382,0.0,0.0,1.328749702826717,0.0
0.0,0.0,1.205037172418954,0.0,0.0,0.0,0.0,0.0,0.2570447592850233,0.0,2.0908461814921546,0.0
0.0,0.0,1.902690272240454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066795376637798,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.751132613431557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5173763586425538,0.0,0.0,0.0,0.0,1.599535470111829,0.0,1.2757020566474109,1.6276216739427145,0.0
0.0,0.0,1.384267384772406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5338486084018972,0.0
0.0,0.0,2.5782498623073664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.4691431241823798,0.0,0.0,0.0,0.0,0.2069408090808454,0.1533471780305373,0.0,1.4807036604851105,0.9305433399794912
0.0,0.0,1.6072399314010302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.3521780128001877,0.0,0.0,0.0,0.0,2.240370240188573,0.0,0.0,1.897804878074138,0.0
0.0,0.0,1.9917106279385743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0621500707658198,0.0
0.0,0.0,2.25623981218868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322976039573282,0.0
0.0,0.0,2.293137817135299,0.0,0.0,0.0,0.0,0.2097029932288961,0.0,0.0,0.8345164229611439,0.0
0.0,0.0,1.6712754467196145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.842165202543553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.507390342267861,0.0,0.0,0.0,0.0,0.0248945848312322,0.0,0.0377921281250962,0.6563147582735188,0.0
0.0,0.0,1.5686874433856206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.193232828081998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5717595456091147,0.0
0.0,0.0,2.480222038866454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676621696680174,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7362473320329106,0.0
0.0,0.0,1.622456918646323,0.0,0.0,0.0,0.0,0.0,0.1133664386469324,0.0,0.8738756767700201,0.0
0.0,0.0,2.608293028075779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3649943148198324,0.8166299062099194,0.0,4.284798332751815,0.0,0.0,0.0,0.0,1.0362680441639462,0.6289122437313193,2.3071764881945964
0.0,0.0,1.329974136783461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2424825340867363,0.0,0.0,2.87655297332675,0.0,0.0,0.0,0.9023911762133796,1.0256928624289523,1.4680409359413,0.86049886543428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834414845753612,0.0
0.0,0.0,0.2822925437075939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.719620613614075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.1708610103626818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.515864985990677,0.0,0.0,0.0,0.0,0.4050086009842252,0.1128622179378628,0.0,0.9803596228665764,0.0
0.0,0.0,2.9780365463316314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915672846829344,0.0
0.0,0.0,1.7558434642639336,0.0,0.0,0.0,0.0,1.2319167970762686,0.0,0.0,1.2885376100896668,0.0
0.0,0.0,2.0586461339757305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.546027609521641,0.0
0.0,0.0,1.23065463652985,0.0,0.0,0.0,0.0,1.5002638638376344,1.640361371937292,0.0,0.7144656203066774,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0955673585537322,0.0,0.0,0.0,0.0,2.9348339293929717,0.0,0.0,0.0,0.0
0.0,0.0,1.7431462491297938,0.0,0.0,0.0,0.0,0.6385613549559291,0.0,0.0,0.6058702003187494,0.0
3.9591916862258976,0.0,0.5461075948867191,0.0,0.0,0.0,0.0,1.2536978986251757,0.0,2.131883275565341,0.700441495760542,1.2025705193593306
0.0,0.0,2.5186148396580244,0.0,0.0,0.0,0.0,0.0,0.453627245241073,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2202437170513411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.80457989217136,0.0,0.9808522696920294,0.0,0.0,0.0,0.0,0.3004262291589447,0.1902820892354054,0.0,0.7110014050804588,0.0
0.0,0.0,0.5600028894842171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.645020894871796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.9447170106363556,0.0,0.0,0.0,0.0,0.0,0.034369736504535,0.0,1.0926383487111413,0.0
0.0,0.0,2.118496009133603,0.0,0.0,0.0,0.0,0.0,1.1922715792946317,0.2170772384139377,0.7361138378111175,0.0
0.0,0.0,1.6685130079647057,0.0,0.0,0.0,0.0,0.5061495409375835,0.0,0.0,1.0657167159940792,0.0
0.0,0.0,2.4255915974817306,0.0,0.0,0.0,0.0,0.152512689372734,0.0,0.0,0.7944817751610032,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1430780639373945,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0038076640150122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0070386242191252,0.0
0.0,0.0,2.7870346910817863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280266943139895,0.0
0.0,0.0,1.2772505479329062,0.0,0.0,0.0,0.0,4.4559517107241495,0.0,0.0,0.2657757174428307,0.0
0.0,3.013145366676788,1.383928012449301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.626442874979214,0.0
0.0,0.0,1.4413053051257356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0690040627177932,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2690434938427348,1.0807387746381256,0.0,0.0,0.0,0.0,0.967628599630896,0.8545713882063323,1.4738401976525244,1.537946178409776,0.5432660316780873
0.0,0.3100875495513081,0.92071957979848,0.0,0.0,0.0,0.0,0.6292716578465164,0.7122104624056043,0.7297344094457069,1.4739415713174375,0.0
0.0,0.0,0.7155260855895019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024184060364912,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.269748892853644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.2773597753282913,0.0,0.0,0.0,0.0,0.3905766257815212,2.310931249341315,1.323835242025165,0.6036508955556771,0.0
0.0,0.3011481368569925,0.9482371912473252,0.0,0.0,0.0,0.0,0.3526179223725392,1.5015427559119647,0.7244148355304194,1.678323015981144,0.6345321672229587
0.0,0.0,1.495330296200512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1143684041576998,0.0
0.0,0.0,2.551286556859508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.072513616686189,0.0,0.0,0.0,0.0,2.267706259902833,0.0,0.6845009327214966,1.6428725773792792,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.9026241453774244,0.0,0.0,0.0,0.0,0.0,0.4479169454672097,0.0,0.5328737906417916,0.0
0.0,0.0,1.3450957605304512,0.0,0.0,0.0,0.0,0.4147693599165797,0.5061889133831182,1.3666945037677505,1.3544933793427385,0.0
